"last_name","first_name","name","team","player_id","year","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","SacBunt.","SweetSpot.","Barrel.","HPto1B","SprintSpeed"
"Smith"," Will","Will Smith","LAD",669257,2021,1.388587816,0.959918635,0.676429414,1.100401638,1.046660514,1.17484213,-0.406147141,-0.295108419,0.446833221,-0.702738134,0.68790947,0.834521064,-0.352007776,0.608062976
"Johnson"," Daniel","Daniel Johnson","CLE",669288,2021,1.034759616,-0.648549353,0.188132438,0.28015714,-0.140673842,-0.591962142,0.019518536,0.239597057,-1.071443357,-0.702738134,0.576079113,0.350165356,-0.91158682,0.893275137
"Espinal"," Santiago","Santiago Espinal","TOR",669289,2021,-0.765700956,0.311730043,1.37588184,0.474791428,1.147471921,-0.447086104,0.406455885,0.539743454,-0.041850384,1.74447806,0.553713041,-0.889785257,-0.779921163,0.322850815
"Hiura"," Keston","Keston Hiura","MIL",669374,2021,-0.173960237,-0.120395685,-0.511319988,-0.248135926,-0.196680179,0.089839241,0.186833491,0.449771914,0.910374337,0.928739329,0.385967506,1.745109795,0.075905611,0.322850815
"Burger"," Jake","Jake Burger","CWS",669394,2021,-0.04001699,0.455771952,0.742415492,0.954425922,0.688219954,-0.401469167,-0.629532178,-0.57571644,1.936051912,-0.702738134,0.441882684,1.318876772,-0.582422676,0.551020544
"Rogers"," Trevor","Trevor Rogers","MIA",669432,2021,-1.143454263,-1.296737945,-1.804647114,-1.853868797,-2.067291853,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-2.208496778,-1.19977291,1.985057646,-1.84476161
"Long"," Sammy","Sammy Long","SF",669674,2021,-1.143454263,-1.824891613,-1.408730647,-1.645332061,-2.022486783,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.25146553,-1.19977291,0.010072783,-0.002291049
"Hays"," Austin","Austin Hays","BAL",669720,2021,0.746860435,-0.552521413,0.650034983,0.864060003,0.385785731,0.831546514,-0.040709734,-0.153055315,-0.017587431,1.132674011,0.151123756,0.563281868,-0.483673433,0.379893247
"White"," Mitch","Mitch White","LAD",669952,2021,-1.143454263,-0.312451564,-2.728452204,-2.340454516,-2.336122273,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-3.449813742,-1.19977291,0.010072783,-0.002291049
"Lopez"," Nicky","Nicky Lopez","KC",670032,2021,-0.97471938,0.263716073,1.230712468,0.287108365,0.968251641,-0.309609543,0.986102568,1.284659108,-0.036671339,1.255034821,-0.363295887,-1.064153311,-1.240750964,0.836232705
"Raley"," Luke","Luke Raley","LAD",670042,2021,0.127170486,-1.152696036,-0.32655897,-0.338501845,-0.241485249,-0.713184939,-0.629532178,-0.57571644,-0.205649274,-0.702738134,0.363601434,1.163882946,-1.174918135,1.235529731
"Heath"," Nick","Nick Heath","ARI",670084,2021,-1.143454263,0.647827832,-0.841250377,-1.151795117,-0.454309332,-1.300649314,2.393319422,-0.57571644,-1.071443357,-0.702738134,0.464248756,-1.19977291,-1.273667379,1.349614595
"Short"," Zack","Zack Short","DET",670097,2021,0.469261761,1.055946575,-0.867644808,-0.380209192,-0.364699192,0.330385301,-0.010265536,0.202183407,0.393746665,-0.702738134,0.240588041,-0.250435722,-0.845753992,0.95031757
"Rojas"," Jose","Jose Rojas","LAA",670351,2021,0.354067789,0.143681149,0.016568635,0.433084081,0.060948973,-0.203258577,0.171937465,0.095467916,-0.391176565,-0.702738134,0.151123756,0.447036498,-0.714088334,0.265808383
"Young"," Andrew","Andrew Young","ARI",670370,2021,1.621201814,-0.432486489,0.029765851,1.023938167,0.296175591,1.028227296,-0.629532178,-0.57571644,0.812372361,-0.702738134,1.549003219,2.093845905,0.075905611,0.836232705
"Alvarez"," Yordan","Yordan Alvarez","HOU",670541,2021,1.433287573,0.191695119,0.92717651,1.350645721,0.833836431,1.611130605,-0.563723049,-0.493049446,0.631123779,-0.702738134,0.710275541,1.880729394,-0.187425704,-0.247573507
"Paredes"," Isaac","Isaac Paredes","DET",670623,2021,-0.561084576,1.007932605,0.016568635,-0.123013884,0.385785731,-0.649008176,-0.629532178,-0.57571644,2.103135004,-0.702738134,0.095208577,-0.889785257,0.602568242,-0.190531075
"Brosseau"," Mike","Mike Brosseau","TB",670712,2021,0.254232961,0.311730043,-0.260572892,0.071620404,-0.062264969,0.287441187,-0.023738032,0.185259757,-0.690493938,-0.702738134,-0.061353923,0.175797301,-0.417840604,0.665105409
"Walls"," Taylor","Taylor Walls","TB",670764,2021,-0.867594955,1.320023409,0.056160282,-0.282892048,0.464194604,-0.130488949,0.853524202,0.666257274,0.056367362,1.74447806,0.855655005,-0.637920288,-0.878670406,1.064402434
"Gonzalez"," Luis","Luis Gonzalez","CWS",670768,2021,-1.143454263,4.729015265,0.57085169,1.13515776,2.054774589,-1.804190212,-0.629532178,-0.57571644,6.071357899,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Friedl Jr."," TJ","TJ Friedl Jr.","CIN",670770,2021,0.20914631,0.839883711,1.098740313,0.572108572,1.001855444,-0.713184939,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.463943208,0.098300388,-0.38492419,0.322850815
"Oviedo"," Johan","Johan Oviedo","STL",670912,2021,-1.143454263,0.359744013,-0.748869868,-1.297770833,-0.499114402,-0.018908869,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-3.449813742,-1.19977291,0.832983142,-0.875040262
"Garcia"," Luis","Luis Garcia","WSH",671277,2021,-0.077421616,-0.744577293,0.465273965,0.516498775,0.038546438,-0.055048168,-0.228606597,-0.57571644,0.865587487,-0.702738134,0.13994072,-0.192313037,-0.747004748,0.151723519
"Kelenic"," Jarred","Jarred Kelenic","SEA",672284,2021,0.598470497,0.455771952,-0.339756185,0.092474077,-0.073466237,0.435698571,0.733406112,0.451527157,-0.223633133,-0.702738134,0.262954113,0.718275694,-0.38492419,0.265808383
"Kirk"," Alejandro","Alejandro Kirk","TOR",672386,2021,0.889545335,0.599813862,0.465273965,0.690279389,0.632213616,0.689536106,-0.629532178,-0.57571644,1.352780075,-0.702738134,0.016927327,0.931392206,1.129230872,-1.160252423
"Perdomo"," Geraldo","Geraldo Perdomo","ARI",672695,2021,-1.143454263,2.064239941,0.676429414,0.572108572,1.192276991,-1.273430895,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.128757684,-0.424803777,-0.483673433,0.43693568
"Devers"," Jose","Jose Devers","MIA",672701,2021,-1.143454263,-0.264437595,0.491668396,-0.136916333,0.363383196,0.330385301,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.162306791,-1.19977291,-1.142001721,1.178487299
"Marcano"," Tucupita","Tucupita Marcano","SD",672779,2021,-1.143454263,1.055946575,-0.32655897,-0.915453483,0.094552776,-0.625904527,0.343070318,-0.57571644,1.525938892,-0.702738134,-1.213206601,-1.19977291,-1.043252478,1.064402434
"Robert"," Luis","Luis Robert","CWS",673357,2021,0.838720354,-0.696563323,1.73220666,1.600889805,1.192276991,1.048641115,0.222346896,0.341511257,-0.240281003,-0.702738134,0.956302327,1.222005631,-0.549506262,0.722147841
"Akiyama"," Shogo","Shogo Akiyama","CIN",673451,2021,-1.143454263,0.023646224,-0.036220227,-0.581794704,0.083351508,-0.516446303,0.703922105,0.094297937,-0.718712402,0.520869963,-0.117269101,-1.044779083,-1.536998694,0.779190273
"Kim"," Ha-Seong","Ha-Seong Kim","SD",673490,2021,0.112893824,-0.048374731,-0.062614658,0.106376527,-0.039862434,0.436397785,0.563934777,0.709302739,0.212655739,0.276148343,0.050476434,-0.327932635,-0.582422676,0.95031757
"Miller"," Brian","Brian Miller","MIA",675649,2021,-1.143454263,-1.824891613,0.874387648,-0.442770213,0.016143903,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-0.654054815,-1.19977291,0.010072783,-0.002291049
"Smith"," Kevin","Kevin Smith","TOR",675656,2021,0.166877522,0.167688134,-1.48791394,-1.0336243,-0.86875623,-1.258687576,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-1.325036958,1.570741741,0.010072783,-0.002291049
"Clement"," Ernie","Ernie Clement","CLE",676391,2021,-0.103852203,-0.552521413,0.320104594,0.016010607,0.072150241,-0.475296581,-0.261261641,-0.57571644,0.345310587,1.74447806,0.274137149,-0.463552233,-0.878670406,0.95031757
"Barrero"," Jose","Jose Barrero","CIN",676480,2021,-1.143454263,-0.528514429,-0.089009089,-0.116062659,0.161760381,-0.752149413,0.220644828,0.492244465,1.214253045,-0.702738134,-0.743519101,0.563281868,-0.68117192,0.665105409
"Reks"," Zach","Zach Reks","LAD",676646,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.702738134,0.274137149,-1.19977291,0.010072783,-0.002291049
"Meyers"," Jake","Jake Meyers","HOU",676694,2021,0.579721766,-0.360465534,0.702823845,0.704181838,0.531402209,1.569224836,0.156076701,0.411136372,-1.071443357,0.928739329,1.068132684,0.757024151,-0.779921163,1.406657028
"Trejo"," Alan","Alan Trejo","COL",676701,2021,-0.231919126,-0.384472519,0.135343576,-0.074355312,-0.129472574,-0.625904527,-0.629532178,-0.57571644,1.413009261,-0.702738134,1.090498755,-0.599171832,-0.220342118,0.151723519
"McCormick"," Chas","Chas McCormick","HOU",676801,2021,0.923548005,0.047653209,0.663232199,0.766742859,0.531402209,1.264262093,0.170806865,0.094521099,-0.065415,-0.702738134,0.553713041,0.776398379,-0.812837577,1.178487299
"Peacock"," Matt","Matt Peacock","ARI",676840,2021,-1.143454263,-0.408479504,0.57085169,-0.602648378,0.251370521,0.50617388,2.094844579,2.84654486,2.499957271,-0.702738134,-1.582246779,-1.19977291,0.010072783,-0.07644621
"Franco"," Wander","Wander Franco","TB",677551,2021,-0.098919318,0.047653209,1.072345881,0.877962452,0.845037699,0.682451663,-0.247320032,-0.255635939,-0.664735796,-0.702738134,0.341235363,-0.250435722,-1.076168892,1.007360002
"Weathers"," Ryan","Ryan Weathers","SD",677960,2021,0.409531555,-0.960640157,-0.775264299,-0.540087357,-1.036775242,-1.10282968,-0.629532178,-0.57571644,-1.071443357,-0.702738134,-2.331510171,-0.231061494,2.742135177,-2.415185932
"Gray"," Josiah","Josiah Gray","LAD",680686,2021,-1.143454263,-0.816598247,-2.134577503,-2.027649411,-2.112096923,-1.804190212,-0.629532178,-0.57571644,-1.071443357,1.74447806,-0.396844994,-1.19977291,0.010072783,-0.002291049
"Duran"," Jarren","Jarren Duran","BOS",680776,2021,-0.359704401,-0.960640157,0.108949144,-0.004843066,-0.342296657,-0.0507889,0.883853463,0.691656254,-0.537402164,-0.702738134,0.665543398,-0.347306863,-1.306583793,1.46369946
"Jeffers"," Ryan","Ryan Jeffers","MIN",680777,2021,1.055154878,-0.024367746,-0.102206305,0.44698653,-0.017459899,0.541657286,-0.457411902,-0.57571644,0.212655739,-0.702738134,0.553713041,1.609490197,0.602568242,-0.532785668
"Miller"," Owen","Owen Miller","CLE",680911,2021,-0.265326171,-0.744577293,-0.036220227,-0.192526129,-0.319894122,-0.054260974,-0.074733052,0.121201699,1.022781115,-0.702738134,0.520163934,-0.076067667,-0.812837577,1.349614595
"Vaughn"," Andrew","Andrew Vaughn","CWS",683734,2021,0.364841316,0.263716073,0.372893456,0.412230407,0.419389533,0.205678765,-0.441616905,-0.457690333,0.984039018,-0.702738134,0.307686256,0.912017978,0.306320512,-0.190531075
